"","Season","BirdID","step_id_","case_","Dist.Z","Bin","case2"
"224","Spring Dispersal",251,747,0,-0.0733828663215386,"Afternoon",0
"225","Spring Dispersal",251,747,0,-0.052246957451313,"Afternoon",0
"226","Spring Dispersal",251,747,0,-0.0485320709314862,"Afternoon",0
"227","Spring Dispersal",251,747,0,-0.0439465534108069,"Afternoon",0
"228","Spring Dispersal",251,747,0,-0.0555284718068181,"Afternoon",0
"229","Spring Dispersal",251,747,0,-0.137880897790337,"Afternoon",0
"230","Spring Dispersal",251,747,0,-0.0752275821992136,"Afternoon",0
"231","Spring Dispersal",251,747,0,-0.215336800585286,"Afternoon",0
"232","Spring Dispersal",251,748,1,-0.0641328190353167,"Afternoon",0
"233","Spring Dispersal",251,748,0,-0.0137827414930226,"Afternoon",0
"234","Spring Dispersal",251,748,0,-0.430382007795255,"Afternoon",0
"235","Spring Dispersal",251,748,0,-0.089594938757849,"Afternoon",0
"236","Spring Dispersal",251,748,0,-0.0878761501987669,"Afternoon",0
"237","Spring Dispersal",251,748,0,-0.09141913770291,"Afternoon",0
"238","Spring Dispersal",251,748,0,-0.0760571713982098,"Afternoon",0
"239","Spring Dispersal",251,748,0,-0.0879559714051386,"Afternoon",0
"240","Spring Dispersal",251,748,0,-0.118742976631675,"Afternoon",0
"241","Spring Dispersal",251,748,0,-0.0949396798464626,"Afternoon",0
"242","Spring Dispersal",251,748,0,-0.0825724454602521,"Afternoon",0
"243","Spring Dispersal",251,749,1,-0.135139345318231,"Morning",0
"244","Spring Dispersal",251,749,0,-0.0626707300279458,"Morning",0
"245","Spring Dispersal",251,749,0,-0.0716807693522551,"Morning",0
"246","Spring Dispersal",251,749,0,-0.0723222382084115,"Morning",0
"247","Spring Dispersal",251,749,0,-0.101916255094161,"Morning",0
"248","Spring Dispersal",251,749,0,-0.262889367432449,"Morning",0
"249","Spring Dispersal",251,749,0,0.144128854481222,"Morning",0
"250","Spring Dispersal",251,749,0,-0.0403844663177642,"Morning",0
"251","Spring Dispersal",251,749,0,-0.0632010131630098,"Morning",0
"252","Spring Dispersal",251,749,0,-0.170228072882163,"Morning",0
"253","Spring Dispersal",251,749,0,-0.0734146820055829,"Morning",0
"254","Spring Dispersal",251,750,1,-0.154692347656411,"Midday",0
"255","Spring Dispersal",251,750,0,-0.192143787150174,"Midday",0
"256","Spring Dispersal",251,750,0,-0.247409621294114,"Midday",0
"257","Spring Dispersal",251,750,0,-0.313667643677954,"Midday",0
"258","Spring Dispersal",251,750,0,0.0793627610760884,"Midday",0
"259","Spring Dispersal",251,750,0,-0.167950755635108,"Midday",0
"260","Spring Dispersal",251,750,0,-0.172936120274094,"Midday",0
"261","Spring Dispersal",251,750,0,-0.227874054361618,"Midday",0
"262","Spring Dispersal",251,750,0,-0.191855536109523,"Midday",0
"263","Spring Dispersal",251,750,0,-0.193732218822513,"Midday",0
"264","Spring Dispersal",251,750,0,-0.248016036867367,"Midday",0
"265","Spring Dispersal",251,751,1,-0.0856182662250448,"Midday",0
"266","Spring Dispersal",251,751,0,-0.284341013118928,"Midday",0
"267","Spring Dispersal",251,751,0,-0.0922164499714558,"Midday",0
"268","Spring Dispersal",251,751,0,-0.115221982966851,"Midday",0
"269","Spring Dispersal",251,751,0,-0.154504648384896,"Midday",0
"270","Spring Dispersal",251,751,0,-0.0990651347134499,"Midday",0
"271","Spring Dispersal",251,751,0,-0.0744492623186403,"Midday",0
"272","Spring Dispersal",251,751,0,-0.109230534229627,"Midday",0
"273","Spring Dispersal",251,751,0,-0.129647707850791,"Midday",0
"274","Spring Dispersal",251,751,0,-0.13103194417138,"Midday",0
"275","Spring Dispersal",251,751,0,-0.095744243448085,"Midday",0
"276","Spring Dispersal",251,752,1,-0.185865099864007,"Morning",0
"277","Spring Dispersal",251,752,0,-0.0855647123218346,"Morning",0
"278","Spring Dispersal",251,752,0,-0.128523950556319,"Morning",0
"279","Spring Dispersal",251,752,0,-0.0792999156149627,"Morning",0
"280","Spring Dispersal",251,752,0,-0.143615142012393,"Morning",0
"281","Spring Dispersal",251,752,0,-0.0989097957873167,"Morning",0
"282","Spring Dispersal",251,752,0,-0.111494557230575,"Morning",0
"283","Spring Dispersal",251,752,0,-0.25749203905314,"Morning",0
"284","Spring Dispersal",251,752,0,-0.125253742901746,"Morning",0
"285","Spring Dispersal",251,752,0,-0.138854488480718,"Morning",0
"286","Spring Dispersal",251,752,0,-0.0796503554181111,"Morning",0
"287","Spring Dispersal",251,753,1,-0.193450542791478,"Afternoon",0
"288","Spring Dispersal",251,753,0,-0.332200121569757,"Afternoon",0
"289","Spring Dispersal",251,753,0,-0.113254462762115,"Afternoon",0
"290","Spring Dispersal",251,753,0,-0.234110438375275,"Afternoon",0
"291","Spring Dispersal",251,753,0,-0.2589598163713,"Afternoon",0
"292","Spring Dispersal",251,753,0,-0.15747729387966,"Afternoon",0
"293","Spring Dispersal",251,753,0,-0.185242992228575,"Afternoon",0
"294","Spring Dispersal",251,753,0,-0.271015687753827,"Afternoon",0
"295","Spring Dispersal",251,753,0,-0.190470551667719,"Afternoon",0
"296","Spring Dispersal",251,753,0,-0.242367952316829,"Afternoon",0
"297","Spring Dispersal",251,753,0,-0.243500499322194,"Afternoon",0
"298","Spring Dispersal",251,754,1,-0.201752607585642,"Midday",0
"299","Spring Dispersal",251,754,0,-0.186298559191241,"Midday",0
"300","Spring Dispersal",251,754,0,-0.0515465816182963,"Midday",0
"301","Spring Dispersal",251,754,0,-0.0582084575700312,"Midday",0
"302","Spring Dispersal",251,754,0,-0.216843450748109,"Midday",0
"303","Spring Dispersal",251,754,0,-0.196848066880178,"Midday",0
"304","Spring Dispersal",251,754,0,-0.0894502480170327,"Midday",0
"305","Spring Dispersal",251,754,0,-0.245827917581859,"Midday",0
"306","Spring Dispersal",251,754,0,-0.10367027808591,"Midday",0
"307","Spring Dispersal",251,754,0,-0.26125530665007,"Midday",0
"308","Spring Dispersal",251,754,0,-0.200754994313757,"Midday",0
"309","Spring Dispersal",251,755,1,-0.392336359773443,"Midday",0
"310","Spring Dispersal",251,755,0,-0.234889483143925,"Midday",0
"311","Spring Dispersal",251,755,0,-0.200232728285751,"Midday",0
"312","Spring Dispersal",251,755,0,-0.203848884581712,"Midday",0
"313","Spring Dispersal",251,755,0,-0.268906525893006,"Midday",0
"314","Spring Dispersal",251,755,0,-0.29357739960103,"Midday",0
"315","Spring Dispersal",251,755,0,-0.210791563198486,"Midday",0
"316","Spring Dispersal",251,755,0,-0.197273942361772,"Midday",0
"317","Spring Dispersal",251,755,0,-0.282392270992806,"Midday",0
"318","Spring Dispersal",251,755,0,-0.189062034823182,"Midday",0
"319","Spring Dispersal",251,755,0,-0.285334077796394,"Midday",0
"320","Spring Dispersal",251,756,1,-0.534999017793321,"Morning",0
"321","Spring Dispersal",251,756,0,-0.287786142553338,"Morning",0
"322","Spring Dispersal",251,756,0,-0.433044097327189,"Morning",0
"323","Spring Dispersal",251,756,0,-0.343848271945001,"Morning",0
"324","Spring Dispersal",251,756,0,-0.354188582914446,"Morning",0
"325","Spring Dispersal",251,756,0,-0.339831893136481,"Morning",0
"326","Spring Dispersal",251,756,0,-0.390600819094899,"Morning",0
"327","Spring Dispersal",251,756,0,-0.412968599830828,"Morning",0
"328","Spring Dispersal",251,756,0,-0.386608629447199,"Morning",0
"329","Spring Dispersal",251,756,0,-0.42368349760459,"Morning",0
"330","Spring Dispersal",251,756,0,-0.503962756481399,"Morning",0
"331","Spring Dispersal",251,757,1,-0.525680898536184,"Morning",0
"332","Spring Dispersal",251,757,0,-0.425896021400301,"Morning",0
"333","Spring Dispersal",251,757,0,-0.414097529691893,"Morning",0
"334","Spring Dispersal",251,757,0,-0.439206586415158,"Morning",0
"335","Spring Dispersal",251,757,0,-0.432193722418528,"Morning",0
"336","Spring Dispersal",251,757,0,-0.472031514877315,"Morning",0
"337","Spring Dispersal",251,757,0,-0.536122894025597,"Morning",0
"338","Spring Dispersal",251,757,0,-0.317208848277013,"Morning",0
"339","Spring Dispersal",251,757,0,-0.524087964050604,"Morning",0
"340","Spring Dispersal",251,757,0,-0.495035180558923,"Morning",0
"341","Spring Dispersal",251,757,0,-0.532123451396984,"Morning",0
"342","Spring Dispersal",251,758,1,-0.536547323283256,"Morning",0
"343","Spring Dispersal",251,758,0,-0.516928065385656,"Morning",0
"344","Spring Dispersal",251,758,0,-0.490358696316648,"Morning",0
"345","Spring Dispersal",251,758,0,-0.450997590428538,"Morning",0
"346","Spring Dispersal",251,758,0,-0.526986705128437,"Morning",0
"347","Spring Dispersal",251,758,0,-0.409320324739585,"Morning",0
"348","Spring Dispersal",251,758,0,-0.523433323846937,"Morning",0
"349","Spring Dispersal",251,758,0,-0.43380158342814,"Morning",0
"350","Spring Dispersal",251,758,0,-0.487485986823044,"Morning",0
"351","Spring Dispersal",251,758,0,-0.505244256782528,"Morning",0
"352","Spring Dispersal",251,758,0,-0.520961686054276,"Morning",0
"353","Spring Dispersal",251,759,1,-0.539871838042063,"Morning",0
"354","Spring Dispersal",251,759,0,-0.52138780090006,"Morning",0
"355","Spring Dispersal",251,759,0,-0.519241904402828,"Morning",0
"356","Spring Dispersal",251,759,0,-0.533172864863014,"Morning",0
"357","Spring Dispersal",251,759,0,-0.454512292135416,"Morning",0
"358","Spring Dispersal",251,759,0,-0.463877961106348,"Morning",0
"359","Spring Dispersal",251,759,0,-0.482204760251609,"Morning",0
"360","Spring Dispersal",251,759,0,-0.246800680041037,"Morning",0
"361","Spring Dispersal",251,759,0,-0.50739632078127,"Morning",0
"362","Spring Dispersal",251,759,0,-0.525202293080661,"Morning",0
"363","Spring Dispersal",251,759,0,-0.516811134475441,"Morning",0
"364","Spring Dispersal",251,761,1,-0.532830321488955,"Midday",0
"365","Spring Dispersal",251,761,0,-0.537588060949106,"Midday",0
"366","Spring Dispersal",251,761,0,-0.41894700273439,"Midday",0
"367","Spring Dispersal",251,761,0,-0.475589215090347,"Midday",0
"368","Spring Dispersal",251,761,0,-0.423996463467554,"Midday",0
"369","Spring Dispersal",251,761,0,-0.110165676345983,"Midday",0
"370","Spring Dispersal",251,761,0,-0.544608203156556,"Midday",0
"371","Spring Dispersal",251,761,0,-0.539753342415043,"Midday",0
"372","Spring Dispersal",251,761,0,-0.509179490704025,"Midday",0
"373","Spring Dispersal",251,761,0,-0.531222326039022,"Midday",0
"374","Spring Dispersal",251,761,0,-0.516581413928466,"Midday",0
"375","Spring Dispersal",251,763,1,-0.526426947335323,"Midday",0
"376","Spring Dispersal",251,763,0,-0.505078388561709,"Midday",0
"377","Spring Dispersal",251,763,0,-0.49698435674577,"Midday",0
"378","Spring Dispersal",251,763,0,-0.530222397576414,"Midday",0
"379","Spring Dispersal",251,763,0,-0.470963993028025,"Midday",0
"380","Spring Dispersal",251,763,0,-0.507609364847875,"Midday",0
"381","Spring Dispersal",251,763,0,-0.475654881912952,"Midday",0
